track_id,title,name,album,genre_top,split
94638,"Tv, médias : Indosat TV",Mike Morton,Indonesia Travel Tour Guide,Pop,training
94803,this machine thinks,Goto80,Open Funk Sores,Electronic,test
95189,Western Fixings,Semyon,Bind:Sever,Experimental,training
95231,vampire on the dole,Violins is not the answer,Green Diesil & Poitín,Rock,training
95248,Go,Valley Lodge,"Live on WFMU on Evan ""Funk"" Davies show - Nov 20, 2013",Rock,training
95249,Kiss Me I'm Drunk,Valley Lodge,"Live on WFMU on Evan ""Funk"" Davies show - Nov 20, 2013",Rock,training
95250,Sweet Elizabeth,Valley Lodge,"Live on WFMU on Evan ""Funk"" Davies show - Nov 20, 2013",Rock,training
95251,Every Little Thing,Valley Lodge,"Live on WFMU on Evan ""Funk"" Davies show - Nov 20, 2013",Rock,training
95308,Turn Up My Light,Mário Gajarský,Mário Gajarský,Rock,training
95309,Great Music Day,Mário Gajarský,Mário Gajarský,Rock,training
95310,The Last of The Last,Mário Gajarský,Mário Gajarský,Rock,training
95452,the first cup is the weakest,Deviant & Naive Ted,Shatter A Shame,Instrumental,training
95486,Pop Music,Ventolyn & Becotyde,Audissect,Pop,test
95506,Shake Some Action,Flamin' Groovies,"Live on WFMU's Cherry Blossom Clinic with Terre T: Nov 16, 2013",Rock,training
95535,i must have love,Westy Reflector,Still Echoes,Rock,test
95564,Funky Love Blast Vs. Funky Anal Humour,Justice yeldham and the dynamic ribbon device,When worst comes to worst (Lucas Abela Compilation Tracks),Experimental,training
95722,"Adventure, Darling",Gillicuddy,...Plays Guitar Again,Instrumental,training
95724,Instrumental #2 Revisited,Gillicuddy,...Plays Guitar Again,Instrumental,training
95725,Multitudes,Gillicuddy,...Plays Guitar Again,Instrumental,training
95726,Ferns And Cork,Gillicuddy,...Plays Guitar Again,Instrumental,training
95727,Porthglaze Cove,Gillicuddy,...Plays Guitar Again,Instrumental,training
95908,pyogenic ulcer,Suicidal Rap Orgy,Genital Warfare,Hip-Hop,training
95910,Murder Rap,Suicidal Rap Orgy,Genital Warfare,Hip-Hop,training
95911,blood clot lunch,Suicidal Rap Orgy,Genital Warfare,Hip-Hop,training
95912,blood fart,Suicidal Rap Orgy,Genital Warfare,Hip-Hop,training
95914,Genital Warfare,Suicidal Rap Orgy,Genital Warfare,Hip-Hop,training
95915,The Penis Lord,Suicidal Rap Orgy,Genital Warfare,Hip-Hop,training
96166,Dancing Song,Sound: The Encounter,"Live on WFMU's Transpacific Sound Paradise with Rob Weisberg - December 7, 2013",International,training
96167,Sound: The Encounter,Sound: The Encounter,"Live on WFMU's Transpacific Sound Paradise with Rob Weisberg - December 7, 2013",International,training
96168,Song From South Of Iran,Sound: The Encounter,"Live on WFMU's Transpacific Sound Paradise with Rob Weisberg - December 7, 2013",International,training
96169,Mina,Sound: The Encounter,"Live on WFMU's Transpacific Sound Paradise with Rob Weisberg - December 7, 2013",International,training
96399,Sound of Rock&Roll,Insane Ride,Wrong or Right,Rock,training
96400,Save Your Tears,Insane Ride,Wrong or Right,Rock,training
96401,Soul Mates,Insane Ride,Wrong or Right,Rock,training
96402,Hey !,Insane Ride,Wrong or Right,Rock,training
96403,Wrong or Right,Insane Ride,Wrong or Right,Rock,training
96408,Fucking Desire,Mário Gajarský,Mário Gajarský,Rock,training
96560,In the Christmas Time,Bugs and Rats,Me and Santa,Rock,validation
96627,Mais Que Dirait Eric Rohmer ?,Damien Schultz,Je Suis Superposé,Experimental,training
96657,Green Bags (Instrumental),Tha Silent Partner,Good Times (Featuring CM),Hip-Hop,training
96675,Can I Get A Clap,Deadly Combo,Unattainable,Hip-Hop,training
96678,"Once Again (Featuring E FeungShui, J-Phillz, Javier Starks, Golden Child, Dave C & Cable)",Deadly Combo,Unattainable,Hip-Hop,training
96692,Postman,Melissa Laveaux,"Live on WFMU's 100% Whatever with Mary Wing - December 12, 2013",Folk,training
96693,Move On,Melissa Laveaux,"Live on WFMU's 100% Whatever with Mary Wing - December 12, 2013",Folk,training
96694,Triggers,Melissa Laveaux,"Live on WFMU's 100% Whatever with Mary Wing - December 12, 2013",Folk,training
96695,Cart Sans Horse,Melissa Laveaux,"Live on WFMU's 100% Whatever with Mary Wing - December 12, 2013",Folk,training
96696,My Boat,Melissa Laveaux,"Live on WFMU's 100% Whatever with Mary Wing - December 12, 2013",Folk,training
96697,Pie Bwa,Melissa Laveaux,"Live on WFMU's 100% Whatever with Mary Wing - December 12, 2013",Folk,training
96698,Pretty Girls,Melissa Laveaux,"Live on WFMU's 100% Whatever with Mary Wing - December 12, 2013",Folk,training
96699,Swan Neck,Melissa Laveaux,"Live on WFMU's 100% Whatever with Mary Wing - December 12, 2013",Folk,training
96718,Goblin King,Evil Sword,"Live on WFMU's Beastin' The Airwaves! with Keili: Oct 25, 2013",Rock,training
96726,Shoot Me,Allysen Callery,"Live on WFMU's Shrunken Planet with Jeffrey Davison- November 30, 2013",Folk,training
96728,All In The Morning Coming Down,Allysen Callery,"Live on WFMU's Shrunken Planet with Jeffrey Davison- November 30, 2013",Folk,training
96729,I Had A Lover I Thought Was My Own,Allysen Callery,"Live on WFMU's Shrunken Planet with Jeffrey Davison- November 30, 2013",Folk,training
96730,Lily Of The Valley,Allysen Callery,"Live on WFMU's Shrunken Planet with Jeffrey Davison- November 30, 2013",Folk,training
96731,In Your Hollow,Allysen Callery,"Live on WFMU's Shrunken Planet with Jeffrey Davison- November 30, 2013",Folk,training
96738,Mori Dobro Vecher,Black Sea Hotel,"Live on WFMU's Airborne Event with Dan Bodah: Nov 4, 2013",International,validation
96742,Sadila Jana,Black Sea Hotel,"Live on WFMU's Airborne Event with Dan Bodah: Nov 4, 2013",International,validation
96743,Zhenish Me Mamo,Black Sea Hotel,"Live on WFMU's Airborne Event with Dan Bodah: Nov 4, 2013",International,validation
96759,Maidenhead,Protomartyr,"Live on WFMU's Dangerous For The Brain with Thomas Storck: Nov 24, 2013",Rock,validation
96898,Minfuck,Sudden Infant,Sketchbook N°9,Experimental,training
96900,Catharsis,Sudden Infant,Sketchbook N°9,Experimental,training
96901,Dream Hole,Sudden Infant,Sketchbook N°9,Experimental,training
96902,22 Scenes From The Sink,Sudden Infant,Sketchbook N°9,Experimental,training
96935,MOSHERTALK,Violins is not the answer,"Classic, dead.",Rock,training
96936,1550 696969,Violins is not the answer,"Classic, dead.",Rock,training
96944,27 (Full Version),The Cosmic Setter,27,Pop,training
96945,Some Day / New Year Song (Bonus Track Home Edit),The Cosmic Setter ft. Make Like A Tree,27,Pop,training
96946,27 (Radio Edit Version),The Cosmic Setter,27,Pop,training
97037,Stronger Living Feat Wordsmith,CuzOH! Black Feat. Wordsmith,FrostWire Creative Commons Mixtape Volume 4,Hip-Hop,training
97041,The Dark Arts,John Graham,FrostWire Creative Commons Mixtape Volume 4,Hip-Hop,training
97043,Make Me Worse,KINGS OF THE CITY,FrostWire Creative Commons Mixtape Volume 4,Hip-Hop,training
97211,Blue Daisy,The Wingdale Community Singers,"Live on WFMU's Irene Trudel's Show - November 4, 2013",Folk,training
97215,Passing Stranger,The Wingdale Community Singers,"Live on WFMU's Irene Trudel's Show - November 4, 2013",Folk,training
97216,When I Heard The Learn'd Astronomer,The Wingdale Community Singers,"Live on WFMU's Irene Trudel's Show - November 4, 2013",Folk,training
97279,The Stars Are Out (Interlude),Dexter Britain,Zenith,Instrumental,training
97283,The Stars Are Out,Dexter Britain,Zenith,Instrumental,training
97285,Shooting Star,Dexter Britain,Zenith,Instrumental,training
97286,We Wanna Rock,Чокнутый Пропеллер,We Wanna Rock,Rock,test
97373,Extra Chromosome Mozart,Cullah,Adolessonce,Experimental,training
97374,Pacific Jazz,Cullah,Adolessonce,Experimental,training
97393,Fantasy,Frame,Random Features,Electronic,training
97404,Always Alone In The Dark,Frame,Random Features,Electronic,training
97406,Shift Expectations,Vilezlo,The power of dreams,Experimental,training
97407,The Power of Dreams,Vilezlo,The power of dreams,Experimental,training
97424,Weeklybeats 2014 #1 - KORG M01D Jam,RoccoW,Weeklybeats 2014,Electronic,training
97540,Lord I'm Troubled,Amitron_7,Come Ye Sinners to the Gospel Feast,Electronic,training
97542,Lotus Flower,Amitron_7,Come Ye Sinners to the Gospel Feast,Electronic,training
97544,Escape Under Cover of Night,Amitron_7,Come Ye Sinners to the Gospel Feast,Electronic,training
97545,The Voice of the Sorrowful Rain,Amitron_7,Come Ye Sinners to the Gospel Feast,Electronic,training
97547,Soy La Pocha,Malportado Kids,The Mi Concha EP,Electronic,training
97548,Fuego,Malportado Kids,The Mi Concha EP,Electronic,training
97568,Missed The Free Throw,E-Prosounds,"Live on WFMU's Beastin' The Airwaves! with Keili: Dec 13, 2013",Hip-Hop,training
97569,Water World,E-Prosounds,"Live on WFMU's Beastin' The Airwaves! with Keili: Dec 13, 2013",Hip-Hop,training
97570,Eeze Out / Wherever the Wind Blow,E-Prosounds,"Live on WFMU's Beastin' The Airwaves! with Keili: Dec 13, 2013",Hip-Hop,training
97585,Loose Change,Olivia Chaney,"Live on WFMU with Irene Trudel: Nov 4, 2013",Folk,training
97586,Waxwing,Olivia Chaney,"Live on WFMU with Irene Trudel: Nov 4, 2013",Folk,training
97587,Blessed Instant,Olivia Chaney,"Live on WFMU with Irene Trudel: Nov 4, 2013",Folk,training
97588,The Brookland Road,Olivia Chaney,"Live on WFMU with Irene Trudel: Nov 4, 2013",Folk,training
97589,La Jardinera,Olivia Chaney,"Live on WFMU with Irene Trudel: Nov 4, 2013",Folk,training
97590,The King's Horses,Olivia Chaney,"Live on WFMU with Irene Trudel: Nov 4, 2013",Folk,training
97690,Alive,TIGERBERRY,Alive,Rock,training
97691,Bad Things,Tickle,The Wee EP,Hip-Hop,training
97692,Hell Yeah,Tickle,The Wee EP,Hip-Hop,training
97697,Stand Up,Tickle,The Wee EP,Hip-Hop,training
97793,arxon,Inox Kapell,Das Rhytmusboxen des Ambientinox,Experimental,training
97794,schneewittchen aud dem kloh,Inox Kapell,Das Rhytmusboxen des Ambientinox,Experimental,training
97813,bleib gesund,Inox Kapell,Das Rhytmusboxen des Ambientinox,Experimental,training
97814,sei hekuba,Inox Kapell,Das Rhytmusboxen des Ambientinox,Experimental,training
97841,Plop drop,Vibration Terrorists,VOL 1,Experimental,training
97844,The Red Line,Egg Nebula,Skyward EP,Electronic,training
97845,Things We Can't See,Egg Nebula,Skyward EP,Electronic,training
97846,Secretly A Hero,Egg Nebula,Skyward EP,Electronic,training
97847,Unknown Resource,Egg Nebula,Skyward EP,Electronic,training
97848,Abstract Happiness,Egg Nebula,Skyward EP,Electronic,training
97886,Saturday Night,Easy Rider,"Live on WFMU's Distort Jersey City with Reed Dunlea: Jan 14, 2014",Rock,training
97887,Long Time Coming,Easy Rider,"Live on WFMU's Distort Jersey City with Reed Dunlea: Jan 14, 2014",Rock,training
97894,Overdose,intouch,Overdose,Rock,training
97940,Weeklybeats 2014 #3 - Play Nicely,RoccoW,Weeklybeats 2014,Electronic,training
97958,Beats tornado,Gilo,4a @ electric,Electronic,training
97959,Este som - parte2,Gilo,4a @ electric,Electronic,training
97960,Eu sou o fado,Gilo,4a @ electric,Electronic,training
97961,Why does my heart...,Gilo,4a @ electric,Electronic,training
97962,Breacking down,Gilo,4a @ electric,Electronic,training
97980,Back To Break Bread (Instrumental),Deadly Combo,Back To Break Bread,Hip-Hop,training
97986,Incredible Things (Instrumental),Deadly Combo,Up To You (3 Da Hard Way) (Featuring Cable),Hip-Hop,training
97987,Incredible Things (Featuring Golden Child) (Accapella),Deadly Combo,Up To You (3 Da Hard Way) (Featuring Cable),Hip-Hop,training
97988,Think Logical (Instrumental),Deadly Combo,Up To You (3 Da Hard Way) (Featuring Cable),Hip-Hop,training
97989,Think Logical (Featuring E FeungShui) (Accapella),Deadly Combo,Up To You (3 Da Hard Way) (Featuring Cable),Hip-Hop,training
98025,Hangman's Noose,Chat Logs,"Live on WFMU's Marty McSorley Show - January 21, 2014",Rock,validation
98026,Krushka,Čoček Nation,Live at the 2014 Golden Festival,International,validation
98028,Zajkova,Čoček Nation,Live at the 2014 Golden Festival,International,validation
98031,Xelianov,Čoček Nation,Live at the 2014 Golden Festival,International,validation
98077,Глазами Детей,Чокнутый Пропеллер,Глазами Детей,Rock,test
98202,La Terre [Intro],Ezylohm_tek,Prometheus,Electronic,training
98203,A Message From Space,Ezylohm_tek,Prometheus,Electronic,training
98204,Unpleasant Nature,Ezylohm_tek,Prometheus,Electronic,training
98205,Mankind,Ezylohm_tek,Prometheus,Electronic,training
98206,Oceanids,Ezylohm_tek,Prometheus,Electronic,training
98227,Weeklybeats 2014 #2 - Daniel's Kruis,RoccoW,Weeklybeats 2014,Electronic,training
98228,Weeklybeats 2014 #4 - All Will Be Well,RoccoW,Weeklybeats 2014,Electronic,training
98229,Free Bassel,Marco Raaphorst,Disquiet Junto,Experimental,validation
98235,Geiger Festival,Fear Konstruktor,Controllable Fear,Instrumental,training
98236,Dead Voices,Fear Konstruktor,Controllable Fear,Instrumental,training
98237,Object,Fear Konstruktor,Controllable Fear,Instrumental,training
98238,Underworld Transmisions,Fear Konstruktor,Controllable Fear,Instrumental,training
98251,13. Dis (Live),Ljudske Potrebe,DemoN,Rock,training
98297,Moon Pearls,Mário Gajarský,Mário Gajarský,Rock,training
98298,Siki Siki Baba/Majstore,Rakiya,Live at the 2014 Golden Festival,International,test
98299,Me Phirava Daje,Rakiya,Live at the 2014 Golden Festival,International,test
98300,Taban Canu,Rakiya,Live at the 2014 Golden Festival,International,test
98301,Gori More,Rakiya,Live at the 2014 Golden Festival,International,test
98302,Sweet Girl,Rakiya,Live at the 2014 Golden Festival,International,test
98339,Chochek Medley,Gogofski,Live at the 2014 Golden Festival,International,training
98346,Rampi Rampi,Ornamatik,Live at the 2014 Golden Festival,International,test
98348,Dafino Vino,Ornamatik,Live at the 2014 Golden Festival,International,test
98349,Balkan Space Camp,Ornamatik,Live at the 2014 Golden Festival,International,test
98547,Belong,Kellee Maize,The 5th Element,Hip-Hop,validation
98548,Rise,Kellee Maize,The 5th Element,Hip-Hop,validation
98549,I Know You,Kellee Maize,The 5th Element,Hip-Hop,validation
98550,Today,Kellee Maize,The 5th Element,Hip-Hop,validation
98551,The 5th Element,Kellee Maize,The 5th Element,Hip-Hop,validation
98552,Frack Track,Kellee Maize,The 5th Element,Hip-Hop,validation
98553,Vision,Kellee Maize,The 5th Element,Hip-Hop,validation
98554,Indo Amnesia,Kellee Maize,The 5th Element,Hip-Hop,validation
98555,Gotta Love Me,Kellee Maize,The 5th Element,Hip-Hop,validation
98556,Anyway,Kellee Maize,The 5th Element,Hip-Hop,validation
98557,Dancing With Lightning,Kellee Maize,The 5th Element,Hip-Hop,validation
98573,Better Place (Prod. by Instinctz Beats),Hi-Rez,Lost Time,Hip-Hop,training
98574,I'm On Ft. B. White (Prod. Joel Johnston),Hi-Rez,Lost Time,Hip-Hop,training
98575,I Don't Fuck Witcha Ft. Young Scolla (Prod. Joel Johnston),Hi-Rez,Lost Time,Hip-Hop,training
98576,Throw It Up Ft. BDG (Prod. Joel Johnston),Hi-Rez,Lost Time,Hip-Hop,training
98577,Momma Ft. Kyle B (Prod. A-Rayz),Hi-Rez,Lost Time,Hip-Hop,training
98578,B.N.S. Ft. Huey Mack (Prod. GM3),Hi-Rez,Lost Time,Hip-Hop,training
98579,Never Enough Ft. Kinetics (Prod. Cherne),Hi-Rez,Lost Time,Hip-Hop,training
98580,I Know (Prod. MVSIC),Hi-Rez,Lost Time,Hip-Hop,training
98581,Race With Time (Prod. Joel Johnston),Hi-Rez,Lost Time,Hip-Hop,training
98582,Dark Thoughts (Prod. Joel Johnston),Hi-Rez,Lost Time,Hip-Hop,training
98583,The Remedy (Prod. Joel Johnston),Hi-Rez,Lost Time,Hip-Hop,training
98584,Relax (Prod. Joel Johnston),Hi-Rez,Lost Time,Hip-Hop,training
98585,Lost In Time (Intro) (Prod. by Instinctz Beats),Hi-Rez,Lost Time,Hip-Hop,training
98613,Listen To The Old Man,KINGS OF THE CITY,The FrostWire EP,Hip-Hop,training
98617,Mad Men,KINGS OF THE CITY,The FrostWire EP,Hip-Hop,training
98618,Forest of Babylon,KINGS OF THE CITY,The FrostWire EP,Hip-Hop,training
98619,Mad Men,KINGS OF THE CITY,No Guts EP,Hip-Hop,training
98620,Forest of Babylon,KINGS OF THE CITY,No Guts EP,Hip-Hop,training
98621,Haribos,KINGS OF THE CITY,No Guts EP,Hip-Hop,training
98622,The Devil,KINGS OF THE CITY,No Guts EP,Hip-Hop,training
98623,Dust at the Heel of Horror,KINGS OF THE CITY,No Guts EP,Hip-Hop,training
98624,Please Tell Me,KINGS OF THE CITY,No Glory EP,Hip-Hop,training
98625,Woman,KINGS OF THE CITY,No Glory EP,Hip-Hop,training
98626,Holloway Hotel,KINGS OF THE CITY,No Glory EP,Hip-Hop,training
98627,Rosalita,KINGS OF THE CITY,No Glory EP,Hip-Hop,training
98628,Grave Digger,KINGS OF THE CITY,No Glory EP,Hip-Hop,training
98655,The Forest Is Shaking Part 1,Black Sea Hotel,Live at the 2014 Golden Festival,International,validation
98656,Zeni Me Mamo,Black Sea Hotel,Live at the 2014 Golden Festival,International,validation
98657,Trendafilceto,Black Sea Hotel,Live at the 2014 Golden Festival,International,validation
98666,Sorma Asikmiyim,Dolunay,Live at the 2014 Golden Festival,International,validation
98667,Istemem Babajim,Scott Wilson & Efendi,Live at the 2014 Golden Festival,International,validation
98668,Kizilciklar Oldumu,Scott Wilson & Efendi,Live at the 2014 Golden Festival,International,validation
98669,Bir Dimrt,Scott Wilson & Efendi,Live at the 2014 Golden Festival,International,validation
98670,Drum Solo / Bayolunda,Scott Wilson & Efendi,Live at the 2014 Golden Festival,International,validation
98671,Habibi Ya Aini,Scott Wilson & Efendi,Live at the 2014 Golden Festival,International,validation
98680,Teflen Kate,Yale Women's Slavic Chorus,Live at the 2014 Golden Festival,International,training
98681,Nje Pa Pogrebu Bubachonik,Yale Women's Slavic Chorus,Live at the 2014 Golden Festival,International,training
98701,Fried Eggs,Vitamin Pets,Fried Eggs in Skunk Island,Rock,training
98770,Weeklybeats 2014 #5 -I've Got Nothing,RoccoW,Weeklybeats 2014,Electronic,training
98838,intense,Moonove,Moonove,Electronic,training
99041,Optimus Primal,The Polish Ambassador,Ecozoic,Electronic,training
